,playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,nameFull
17623,waughji01,1933.0,11.0,25.0,USA,OH,Lancaster,2010.0,2.0,16.0,USA,SC,Rock Hill,Jim,Waugh,James Elden,185.0,75.0,R,R,4/19/1952,9/26/1953,waugj101,waughji01,James Elden Waugh
17624,waybo01,1906.0,4.0,2.0,USA,PA,Emlenton,1974.0,6.0,20.0,USA,PA,Pittsburgh,Bob,Way,Robert Clinton,168.0,70.0,R,R,4/12/1927,5/15/1927,way-b101,waybo01,Robert Clinton Way
17625,wayenfr01,1898.0,8.0,27.0,USA,KS,Franklin,1975.0,4.0,16.0,USA,OH,Zanesville,Frank,Wayenberg,Frank,172.0,72.0,R,R,8/25/1924,8/28/1924,wayef101,wayenfr01,Frank Wayenberg
17626,waynega01,1962.0,11.0,30.0,USA,MI,Dearborn,,,,,,,Gary,Wayne,Gary Anthony,185.0,75.0,L,L,4/7/1989,6/3/1994,wayng001,waynega01,Gary Anthony Wayne
17627,wayneju01,1979.0,4.0,16.0,USA,HI,Honolulu,,,,,,,Justin,Wayne,Justin Morgan,200.0,75.0,R,R,9/3/2002,7/25/2004,waynj001,wayneju01,Justin Morgan Wayne
17628,weafeke01,1913.0,2.0,6.0,USA,MA,Woburn,2005.0,6.0,4.0,USA,NY,Guilderland,Ken,Weafer,Kenneth Albert,183.0,72.0,R,R,5/29/1936,5/29/1936,weafk101,weafeke01,Kenneth Albert Weafer
17629,weathda01,1969.0,9.0,25.0,USA,TN,Lawrenceburg,,,,,,,David,Weathers,John David,205.0,75.0,R,R,8/2/1991,10/3/2009,weatd001,weathda01,John David Weathers
17630,weathro01,1915.0,2.0,25.0,USA,TX,Warren,1991.0,1.0,19.0,USA,TX,Woodville,Roy,Weatherly,Cyril Roy,170.0,66.0,L,R,6/27/1936,10/1/1950,weatr101,weathro01,Cyril Roy Weatherly
17631,weavear01,1879.0,4.0,7.0,USA,KS,Wichita,1917.0,3.0,23.0,USA,CO,Denver,Art,Weaver,Arthur Coggshall,160.0,73.0,,R,9/14/1902,8/8/1908,weava101,weavear01,Arthur Coggshall Weaver
17632,weavebu01,1890.0,8.0,18.0,USA,PA,Pottstown,1956.0,1.0,31.0,USA,IL,Chicago,Buck,Weaver,George Daniel,170.0,71.0,B,R,4/11/1912,9/27/1920,weavb101,weavebu01,George Daniel Weaver
17633,weaveea99,1930.0,8.0,14.0,USA,MO,St. Louis,2013.0,1.0,19.0,At Sea,Caribbean Sea,,Earl,Weaver,Earl Sidney,180.0,67.0,R,R,,,weave801,weaveea99,Earl Sidney Weaver
17634,weaveer01,1973.0,8.0,4.0,USA,IL,Springfield,,,,,,,Eric,Weaver,James Eric,230.0,77.0,R,R,5/30/1998,8/17/2000,weave001,weaveer01,James Eric Weaver
17635,weavefa01,1865.0,3.0,23.0,USA,WV,Parkersburg,1943.0,1.0,23.0,USA,OH,Akron,Farmer,Weaver,William B.,170.0,70.0,B,,1888-09-16,1894-09-29,weavf102,weavefa01,William B. Weaver
17636,weavefl01,1941.0,5.0,12.0,USA,TX,Ben Franklin,2008.0,11.0,17.0,USA,TX,Powderly,Floyd,Weaver,David Floyd,195.0,76.0,R,R,9/30/1962,9/26/1971,weavf101,weavefl01,David Floyd Weaver
17637,weaveha01,1892.0,2.0,26.0,USA,PA,Clarendon,1983.0,5.0,30.0,USA,NY,Rochester,Harry,Weaver,Harry Abraham,160.0,71.0,R,R,9/18/1915,5/4/1919,weavh101,weaveha01,Harry Abraham Weaver
17638,weaveje01,1976.0,8.0,22.0,USA,CA,Northridge,,,,,,,Jeff,Weaver,Jeffrey Charles,200.0,77.0,R,R,4/14/1999,9/29/2010,weavj002,weaveje01,Jeffrey Charles Weaver
17639,weaveje02,1982.0,10.0,4.0,USA,CA,Northridge,,,,,,,Jered,Weaver,Jered David,210.0,79.0,R,R,5/27/2006,9/26/2014,weavj003,weaveje02,Jered David Weaver
17640,weaveji01,1903.0,11.0,25.0,USA,TN,Obion County,1983.0,12.0,12.0,USA,FL,Lakeland,Jim,Weaver,James Dement,230.0,78.0,R,R,8/27/1928,5/8/1939,weavj101,weaveji01,James Dement Weaver
17641,weaveji02,1939.0,2.0,19.0,USA,PA,Lancaster,,,,,,,Jim,Weaver,James Brian,178.0,72.0,L,L,8/13/1967,6/29/1968,weavj102,weaveji02,James Brian Weaver
17642,weaveji03,1959.0,10.0,10.0,USA,NY,Kingston,,,,,,,Jim,Weaver,James Francis,190.0,75.0,L,L,4/10/1985,9/30/1989,weavj001,weaveji03,James Francis Weaver
17643,weavemo01,1906.0,6.0,15.0,USA,NC,Helton,1994.0,6.0,14.0,USA,FL,Orlando,Monte,Weaver,Montie Morton,170.0,72.0,L,R,9/20/1931,7/4/1939,weavm101,weavemo01,Montie Morton Weaver
17644,weaveor01,1886.0,6.0,4.0,USA,KY,Newport,1970.0,11.0,28.0,USA,LA,New Orleans,Orlie,Weaver,Orville Forest,180.0,72.0,R,R,9/14/1910,10/9/1911,weavo101,weaveor01,Orville Forest Weaver
17645,weavero01,1954.0,10.0,6.0,USA,NY,Amsterdam,,,,,,,Roger,Weaver,Roger Edward,190.0,75.0,R,R,6/6/1980,10/4/1980,weavr101,weavero01,Roger Edward Weaver
17646,weavesa01,1855.0,7.0,20.0,USA,PA,Philadelphia,1914.0,2.0,1.0,USA,PA,Philadelphia,Sam,Weaver,Samuel H.,175.0,70.0,R,R,1875-10-25,1886-05-29,weavs101,weavesa01,Samuel H. Weaver
17647,webbbi01,1895.0,6.0,25.0,USA,IL,Chicago,1943.0,1.0,12.0,USA,IL,Chicago,Bill,Webb,William Joseph,161.0,70.0,R,R,9/17/1917,10/1/1917,webbb101,webbbi01,William Joseph Webb
17648,webbbi02,1913.0,12.0,12.0,USA,GA,Atlanta,1994.0,6.0,1.0,USA,GA,Austell,Bill,Webb,Willie Fred,180.0,74.0,R,R,5/15/1943,5/15/1943,webbb102,webbbi02,Willie Fred Webb
17649,webbbr01,1979.0,5.0,9.0,USA,KY,Ashland,,,,,,,Brandon,Webb,Brandon Tyler,230.0,75.0,R,R,4/22/2003,4/6/2009,webbb001,webbbr01,Brandon Tyler Webb
17650,webbda01,1989.0,8.0,18.0,USA,KY,Paducah,,,,,,,Daniel,Webb,Robert McDaniel,215.0,75.0,R,R,9/4/2013,9/28/2014,webbd001,webbda01,Robert McDaniel Webb
17651,webbea01,1897.0,9.0,17.0,USA,TN,White County,1965.0,5.0,23.0,USA,TN,Jamestown,Earl,Webb,William Earl,185.0,73.0,L,R,8/13/1925,10/1/1933,webbe101,webbea01,William Earl Webb
17652,webbele01,1915.0,5.0,6.0,USA,CA,Kelseyville,1986.0,11.0,13.0,USA,CA,Santa Maria,Les,Webber,Lester Elmer,185.0,72.0,R,R,5/17/1942,4/26/1948,webbl102,webbele01,Lester Elmer Webber
17653,webbha01,1950.0,5.0,21.0,USA,NY,Copiague,,,,,,,Hank,Webb,Henry Gaylon Matthew,175.0,75.0,R,R,9/5/1972,10/2/1977,webbh101,webbha01,Henry Gaylon Matthew Webb
17654,webbjo01,1979.0,5.0,23.0,USA,FL,Pensacola,,,,,,,John,Webb,John Floyd,220.0,75.0,R,R,8/2/2004,4/20/2005,webbj001,webbjo01,John Floyd Webb
17655,webble01,1885.0,3.0,1.0,USA,OH,Mount Gilead,1958.0,1.0,12.0,USA,OH,Circleville,Lefty,Webb,Cleon Earl,165.0,71.0,B,L,5/23/1910,8/5/1910,webbl101,webble01,Cleon Earl Webb
17656,webbre01,1924.0,9.0,25.0,USA,DC,Washington,1996.0,2.0,7.0,USA,MD,Hyattsville,Red,Webb,Samuel Henry,175.0,72.0,L,R,9/15/1948,7/22/1949,webbr101,webbre01,Samuel Henry Webb
17657,webbry01,1986.0,2.0,5.0,USA,FL,Clearwater,,,,,,,Ryan,Webb,Ryan Christopher,245.0,78.0,R,R,7/8/2009,9/26/2014,webbr001,webbry01,Ryan Christopher Webb
17658,webbsk01,1909.0,11.0,4.0,USA,MS,Meridian,1986.0,7.0,8.0,USA,MS,Meridian,Skeeter,Webb,James Laverne,150.0,69.0,R,R,7/20/1932,8/31/1948,webbs101,webbsk01,James Laverne Webb
17659,weberbe01,1969.0,11.0,17.0,USA,TX,Port Arthur,,,,,,,Ben,Weber,Benjamin Edward,185.0,76.0,R,R,4/3/2000,5/8/2005,webeb001,weberbe01,Benjamin Edward Weber
17660,weberch01,1868.0,10.0,22.0,USA,OH,Cincinnati,1914.0,6.0,13.0,USA,TX,Beaumont,Charlie,Weber,Charles P.,,,,R,1898-07-30,1898-07-30,webec101,weberch01,Charles P. Weber
17661,weberha01,1862.0,3.0,,USA,NY,,1926.0,12.0,22.0,USA,IN,Indianapolis,Harry,Weber,Henry J.,,,,,1884-07-22,1884-07-31,webeh101,weberha01,Henry J. Weber
17662,weberjo01,1862.0,2.0,15.0,CAN,ON,Hamilton,1921.0,12.0,15.0,CAN,ON,Wentworth,Joe,Weber,Joseph Edward,167.0,69.0,R,,1884-05-30,1884-06-05,webej101,weberjo01,Joseph Edward Weber
17663,weberne01,1972.0,12.0,6.0,USA,CA,Newport Beach,,,,,,,Neil,Weber,Neil Aaron,215.0,77.0,L,L,9/11/1998,9/27/1998,weben001,webbene01,Neil Aaron Weber
17664,weberth01,1984.0,9.0,28.0,USA,NE,Seward,,,,,,,Thad,Weber,Thad G.,205.0,74.0,R,R,4/22/2012,8/20/2013,webet001,weberth01,Thad G. Weber
17665,webstal01,1990.0,2.0,10.0,USA,NC,Greensboro,,,,,,,Allen,Webster,Carl Allen,190.0,74.0,R,R,4/21/2013,9/25/2014,websa001,webstal01,Carl Allen Webster
17666,webstle01,1965.0,2.0,10.0,USA,LA,New Orleans,,,,,,,Lenny,Webster,Leonard Irell,185.0,69.0,R,R,9/1/1989,9/23/2000,websl001,webstle01,Leonard Irell Webster
17667,webstmi01,1959.0,5.0,16.0,USA,KS,Larned,,,,,,,Mitch,Webster,Mitchell Dean,185.0,72.0,B,L,9/2/1983,10/1/1995,websm001,webstmi01,Mitchell Dean Webster
17668,webstra01,1937.0,11.0,15.0,USA,CA,Grass Valley,,,,,,,Ray,Webster,Raymond George,175.0,72.0,R,R,4/17/1959,5/15/1960,websr101,webstra01,Raymond George Webster
17669,webstra02,1942.0,8.0,31.0,Panama,Colon,Colon,,,,,,,Ramon,Webster,Ramon Alberto,185.0,72.0,L,L,4/11/1967,8/22/1971,websr102,webstra02,Ramon Alberto Webster
17670,weckbpe01,1864.0,8.0,30.0,USA,PA,Butler,1935.0,5.0,16.0,USA,VA,Hampton,Pete,Weckbecker,Peter,150.0,67.0,,,1889-10-05,1890-10-12,weckp101,weckbpe01,Peter Weckbecker
17671,wedgeer01,1968.0,1.0,27.0,USA,IN,Fort Wayne,,,,,,,Eric,Wedge,Eric Michael,215.0,75.0,R,R,10/5/1991,7/29/1994,wedge001,wedgeer01,Eric Michael Wedge
17672,weedebe01,1882.0,12.0,21.0,USA,NH,Northwood,1939.0,1.0,7.0,USA,NH,Northwood,Bert,Weeden,Charles Albert,200.0,72.0,L,R,6/4/1911,6/4/1911,weedb101,weedebe01,Charles Albert Weeden
17673,weekljo01,1937.0,6.0,14.0,USA,LA,Waterproof,1974.0,11.0,24.0,USA,CA,Walnut Creek,John,Weekly,John,200.0,72.0,R,R,4/13/1962,4/23/1964,weekj101,weekljo01,John Weekly
17674,weeksje01,1987.0,1.0,26.0,USA,FL,Orlando,,,,,,,Jemile,Weeks,Jemile Nykiwa,165.0,69.0,B,R,6/7/2011,9/28/2014,weekj001,weeksje01,Jemile Nykiwa Weeks
17675,weeksri01,1982.0,9.0,13.0,USA,FL,Altamonte Springs,,,,,,,Rickie,Weeks,Rickie Darnell,220.0,70.0,R,R,9/15/2003,9/27/2014,weekr001,weeksri01,Rickie Darnell Weeks
17676,wegenmi01,1946.0,10.0,8.0,USA,CO,Denver,,,,,,,Mike,Wegener,Michael Denis,215.0,76.0,R,R,4/9/1969,9/26/1970,wegem101,wegenmi01,Michael Denis Wegener
17677,wegmabi01,1962.0,12.0,19.0,USA,OH,Cincinnati,,,,,,,Bill,Wegman,William Edward,200.0,77.0,R,R,9/14/1985,10/1/1995,wegmb001,wegmabi01,William Edward Wegman
17678,wehdebi01,1906.0,11.0,23.0,USA,IA,Holstein,1970.0,9.0,21.0,USA,SD,Sioux Falls,Biggs,Wehde,Wilbur,180.0,70.0,R,R,9/15/1930,8/3/1931,wehdb101,wehdebi01,Wilbur Wehde
17679,wehmehe01,1927.0,2.0,18.0,USA,OH,Cincinnati,1973.0,5.0,21.0,USA,TX,Dallas,Herm,Wehmeier,Herman Ralph,185.0,74.0,R,R,9/7/1945,7/23/1958,wehmh101,wehmehe01,Herman Ralph Wehmeier
17680,wehnejo01,1967.0,6.0,29.0,USA,PA,Pittsburgh,,,,,,,John,Wehner,John Paul,205.0,75.0,R,R,7/17/1991,7/27/2001,wehnj001,wehnejo01,John Paul Wehner
17681,wehrmda01,1952.0,11.0,9.0,USA,IL,Berwyn,,,,,,,Dave,Wehrmeister,David Thomas,195.0,76.0,R,R,4/16/1976,10/4/1985,wehrd001,wehrmda01,David Thomas Wehrmeister
17682,weigera01,1921.0,10.0,2.0,USA,OH,Coldwater,1992.0,4.0,15.0,USA,TN,Memphis,Ralph,Weigel,Ralph Richard,180.0,73.0,R,R,9/18/1946,7/7/1949,weigr101,weigera01,Ralph Richard Weigel
17683,weihepo01,1862.0,11.0,13.0,USA,OH,Cincinnati,1914.0,4.0,16.0,USA,OH,Cincinnati,Podge,Weihe,John Garibaldi,175.0,71.0,R,R,1883-08-06,1884-09-25,weihp101,weihepo01,John Garibaldi Weihe
17684,weikdi01,1927.0,11.0,17.0,USA,IA,Waterloo,1991.0,4.0,21.0,USA,IL,Harvey,Dick,Weik,Richard Henry,184.0,75.0,R,R,9/8/1948,7/5/1954,weikd101,weikdi01,Richard Henry Weik
17685,weilabo01,1905.0,12.0,14.0,USA,IL,Chicago,1988.0,11.0,9.0,USA,IL,Chicago,Bob,Weiland,Robert George,215.0,76.0,L,L,9/30/1928,4/26/1940,weilb101,weilabo01,Robert George Weiland
17686,weilaed01,1914.0,11.0,26.0,USA,IL,Evanston,1971.0,7.0,12.0,USA,IL,Chicago,Ed,Weiland,Edwin Nicholas,180.0,71.0,L,R,5/1/1940,9/22/1942,weile101,weilaed01,Edwin Nicholas Weiland
17687,weilaky01,1986.0,9.0,12.0,USA,NM,Albuquerque,,,,,,,Kyle,Weiland,Kyle Edward,195.0,76.0,L,R,7/10/2011,4/24/2012,weilk001,weilaky01,Kyle Edward Weiland
17688,weilmca01,1889.0,11.0,29.0,USA,OH,Hamilton,1924.0,5.0,25.0,USA,OH,Hamilton,Carl,Weilman,Carl Woolworth,187.0,77.0,L,L,8/24/1912,9/29/1920,weilc101,weilmca01,Carl Woolworth Weilman
17689,weimeja01,1873.0,11.0,29.0,USA,IA,Ottumwa,1928.0,6.0,19.0,USA,IL,Chicago,Jake,Weimer,Jacob,175.0,71.0,R,L,4/17/1903,5/28/1909,weimj101,weimeja01,Jacob Weimer
17690,weinele01,1902.0,4.0,21.0,USA,PA,Philadelphia,1973.0,4.0,17.0,USA,FL,Rockledge,Lefty,Weinert,Philip Walter,195.0,73.0,L,L,9/24/1919,6/29/1931,weinl101,weinele01,Philip Walter Weinert
17691,weingel01,1918.0,8.0,13.0,USA,OH,Cleveland,2009.0,3.0,15.0,USA,OH,Elyria,Elmer,Weingartner,Elmer William,178.0,71.0,R,R,4/19/1945,9/28/1945,weine101,weingel01,Elmer William Weingartner
17692,weinhro01,1985.0,12.0,8.0,USA,IL,Chicago,,,,,,,Robbie,Weinhardt,Robert D.,205.0,74.0,R,R,7/7/2010,4/10/2011,weinr001,weinhro01,Robert D. Weinhardt
17693,weintph01,1907.0,10.0,12.0,USA,IL,Chicago,1987.0,6.0,21.0,USA,CA,Palm Springs,Phil,Weintraub,Philip,195.0,73.0,L,L,9/5/1933,8/5/1945,weinp101,weintph01,Philip Weintraub
17694,weirro01,1911.0,2.0,25.0,USA,ME,Portland,1989.0,9.0,30.0,USA,CA,Anaheim,Bill,Weir,William Franklin,170.0,68.0,L,L,6/25/1936,10/1/1939,weirr101,weirro01,William Franklin Weir
17695,weisal01,1938.0,4.0,2.0,USA,NY,Franklin Square,,,,,,,Al,Weis,Albert John,160.0,72.0,B,R,9/15/1962,6/23/1971,weisa101,weisal01,Albert John Weis
17696,weisbu01,1901.0,3.0,2.0,USA,MO,St. Louis,1997.0,5.0,4.0,USA,MO,St. Louis,Butch,Weis,Arthur John,180.0,71.0,L,L,4/15/1922,10/2/1925,weisb102,weisbu01,Arthur John Weis
17697,weisebu01,1891.0,1.0,8.0,USA,PA,Shamokin,1961.0,7.0,31.0,USA,PA,Shamokin,Bud,Weiser,Harry Budson,165.0,71.0,R,R,4/29/1915,10/5/1916,weisb101,weisebu01,Harry Budson Weiser
17698,weissga01,1955.0,12.0,27.0,USA,TX,Brenham,,,,,,,Gary,Weiss,Gary Lee,170.0,70.0,B,R,9/13/1980,10/4/1981,weisg101,weissga01,Gary Lee Weiss
17699,weissge99,1894.0,6.0,23.0,USA,CT,New Haven,1972.0,8.0,13.0,USA,CT,Greenwich,George,Weiss,George,,,,,,,,weissge99,George Weiss
17700,weissjo01,1894.0,1.0,27.0,USA,IL,Chicago,1967.0,7.0,7.0,USA,IA,Cedar Rapids,Joe,Weiss,Joseph Harold,165.0,72.0,R,R,8/29/1915,10/3/1915,weisj101,weissjo01,Joseph Harold Weiss
17701,weisswa01,1963.0,11.0,28.0,USA,NY,Tuxedo,,,,,,,Walt,Weiss,Walter William,175.0,72.0,B,R,7/12/1987,10/1/2000,weisw001,weisswa01,Walter William Weiss
17702,welajjo01,1914.0,5.0,27.0,USA,PA,Moss Creek,2003.0,9.0,13.0,USA,TX,Arlington,Johnny,Welaj,John Ludwig,164.0,72.0,R,R,5/2/1939,9/27/1943,welaj101,welajjo01,John Ludwig Welaj
17703,welchbo01,1956.0,11.0,3.0,USA,MI,Detroit,2014.0,6.0,9.0,USA,CA,Seal Beach,Bob,Welch,Robert Lynn,190.0,75.0,R,R,6/20/1978,8/11/1994,welcb001,welchbo01,Robert Lynn Welch
17704,welchcu01,1862.0,2.0,10.0,USA,OH,Williamsport,1896.0,8.0,29.0,USA,OH,East Liverpool,Curt,Welch,Curtis Benton,175.0,70.0,R,R,1884-05-01,1893-05-23,welcc101,welchcu01,Curtis Benton Welch
17705,welchdo01,1957.0,2.0,3.0,USA,TX,Atlanta,,,,,,,Don,Welchel,Donald Ray,205.0,76.0,R,R,9/15/1982,5/31/1983,welcd101,welchdo01,Donald Ray Welchel
17706,welchfr01,1897.0,8.0,10.0,USA,AL,Birmingham,1957.0,7.0,25.0,USA,AL,Birmingham,Frank,Welch,Frank Tiguer,175.0,69.0,R,R,9/9/1919,8/13/1927,welcf101,welchfr01,Frank Tiguer Welch
17707,welchha01,1883.0,11.0,20.0,USA,PA,North Point,1977.0,2.0,26.0,USA,CA,Arcadia,Harry,Welchonce,Harry Monroe,170.0,72.0,L,R,4/17/1911,6/10/1911,welch102,welchha01,Harry Monroe Welchonce
17708,welchhe01,1898.0,10.0,19.0,USA,TN,Ro Ellen,1967.0,4.0,13.0,USA,TN,Memphis,Herb,Welch,Herbert,154.0,66.0,L,R,9/15/1925,10/1/1925,welch101,welchhe01,Herbert Welch
17709,welchjo01,1906.0,12.0,2.0,USA,DC,Washington,1940.0,9.0,3.0,USA,MO,St. Louis,Johnny,Welch,John Vernon,184.0,75.0,L,R,5/22/1926,8/26/1936,welcj101,welchjo01,John Vernon Welch
17710,welchmi01,1859.0,7.0,4.0,USA,NY,Brooklyn,1941.0,7.0,30.0,USA,NH,Concord,Mickey,Welch,Michael Francis,160.0,68.0,R,R,1880-05-01,1892-05-17,welcm102,welchmi01,Michael Francis Welch
17711,welchmi02,1924.0,7.0,26.0,USA,IL,Farmersville,,,,,,,Milt,Welch,Milton Edward,175.0,70.0,R,R,6/5/1945,6/5/1945,welcm101,welchmi02,Milton Edward Welch
17712,welchmi03,1972.0,8.0,25.0,USA,MA,Haverhill,,,,,,,Mike,Welch,Michael Paul,210.0,74.0,L,R,7/17/1998,9/27/1998,welcm001,welchmi03,Michael Paul Welch
17713,welchte01,1892.0,10.0,17.0,USA,KS,Coyville,1943.0,1.0,7.0,USA,KS,Great Bend,Ted,Welch,Floyd John,160.0,69.0,L,R,5/15/1914,6/25/1914,welct101,welchte01,Floyd John Welch
17714,welchtu01,1866.0,7.0,23.0,USA,MO,St. Louis,1901.0,11.0,7.0,USA,MO,St. Louis,Tub,Welch,James Thomas,230.0,71.0,,R,1890-06-12,1895-08-16,welct102,welchtu01,James Thomas Welch
17715,weldami01,1878.0,12.0,13.0,USA,IA,Conway,1942.0,5.0,28.0,USA,KS,Leavenworth,Mike,Welday,Lyndon Earl,165.0,68.0,L,L,4/21/1907,7/8/1909,weldm101,weldami01,Lyndon Earl Welday
17716,welfol01,1889.0,1.0,17.0,USA,OH,Cleveland,1967.0,6.0,15.0,USA,OH,Cleveland,Ollie,Welf,Oliver Henry,160.0,69.0,R,L,8/30/1916,8/30/1916,welfo101,welfol01,Oliver Henry Welf
17717,welkedu01,1986.0,2.0,10.0,USA,WA,Kirkland,,,,,,,Duke,Welker,Matthew Scott,240.0,79.0,L,R,6/23/2013,6/25/2013,welkd001,welkedu01,Matthew Scott Welker
17718,welleto01,1978.0,8.0,30.0,USA,KY,Louisville,,,,,,,Todd,Wellemeyer,Todd Allen,215.0,74.0,R,R,5/15/2003,8/8/2010,wellt002,welleto01,Todd Allen Wellemeyer
17719,wellmbo01,1925.0,7.0,15.0,USA,OH,Norwood,1994.0,12.0,20.0,USA,KY,Villa Hills,Bob,Wellman,Robert Joseph,210.0,76.0,R,R,9/23/1948,6/3/1950,wellb101,wellmbo01,Robert Joseph Wellman
17720,wellmbr01,1959.0,8.0,17.0,USA,CA,Lodi,,,,,,,Brad,Wellman,Brad Eugene,170.0,72.0,R,R,9/4/1982,10/1/1989,wellb001,wellmbr01,Brad Eugene Wellman
17721,wellsbo01,1966.0,11.0,1.0,USA,WA,Yakima,,,,,,,Bob,Wells,Robert Lee,180.0,72.0,R,R,5/16/1994,9/29/2002,wellb002,wellsbo01,Robert Lee Wells
17722,wellsca01,1984.0,11.0,23.0,USA,MI,Grand Rapids,,,,,,,Casper,Wells,Casper Charles,220.0,74.0,R,R,5/15/2010,9/28/2013,wellc001,wellsca01,Casper Charles Wells
17723,wellsda01,1963.0,5.0,20.0,USA,CA,Torrance,,,,,,,David,Wells,David Lee,187.0,75.0,L,L,6/30/1987,9/28/2007,welld001,wellsda01,David Lee Wells
17724,wellsed01,1900.0,6.0,7.0,USA,OH,Ashland,1986.0,5.0,1.0,USA,AL,Montgomery,Ed,Wells,Edwin Lee,183.0,73.0,L,L,6/16/1923,9/17/1934,welle101,wellsed01,Edwin Lee Wells
17725,wellsgr01,1954.0,4.0,25.0,USA,AL,McIntosh,,,,,,,Greg,Wells,Gregory DeWayne,218.0,77.0,R,R,8/10/1981,10/3/1982,wellg101,wellsgr01,Gregory DeWayne Wells
17726,wellsja01,1863.0,8.0,9.0,USA,TN,Memphis,1927.0,3.0,16.0,USA,NC,Hendersonville,Jake,Wells,Jacob,167.0,71.0,R,R,1888-08-10,1890-08-19,wellj102,wellsja01,Jacob Wells
17727,wellsja02,1981.0,10.0,31.0,USA,TX,Freeport,,,,,,,Jared,Wells,Jared Linn,200.0,76.0,R,R,5/24/2008,9/18/2008,wellj001,wellsja02,Jared Linn Wells
17728,wellsjo01,1922.0,11.0,25.0,USA,KS,Junction City,1993.0,10.0,23.0,USA,NY,Olean,John,Wells,John Frederick,180.0,71.0,R,R,9/14/1944,9/28/1944,wellj101,wellsjo01,John Frederick Wells
17729,wellski01,1977.0,4.0,21.0,USA,TX,Houston,,,,,,,Kip,Wells,Robert Kip,205.0,75.0,R,R,8/2/1999,8/1/2012,wellk001,wellski01,Robert Kip Wells
17730,wellsle01,1917.0,7.0,18.0,USA,KS,Kansas City,2006.0,6.0,23.0,USA,MN,St. Paul,Leo,Wells,Leo Donald,170.0,69.0,R,R,4/16/1942,8/22/1946,welll101,wellsle01,Leo Donald Wells
17731,wellsra01,1982.0,8.0,28.0,USA,IL,Belleville,,,,,,,Randy,Wells,Randy David,230.0,77.0,R,R,4/5/2008,6/26/2012,wellr001,wellsra01,Randy David Wells
17732,wellste01,1963.0,9.0,10.0,USA,IL,Kankakee,,,,,,,Terry,Wells,Terry,205.0,75.0,L,L,7/3/1990,7/27/1990,wellt001,wellste01,Terry Wells
17733,wellsve01,1978.0,12.0,8.0,USA,LA,Shreveport,,,,,,,Vernon,Wells,Vernon M.,230.0,73.0,R,R,8/30/1999,9/29/2013,wellv001,wellsve01,Vernon M. Wells
17734,wellswi99,1905.0,8.0,10.0,USA,TX,Austin,1989.0,1.0,22.0,USA,TX,Austin,Willie,Wells,Willie James,170.0,69.0,R,R,,,,wellswi99,Willie James Wells
17735,welshch01,1955.0,4.0,14.0,USA,DE,Wilmington,,,,,,,Chris,Welsh,Christopher Charles,185.0,74.0,L,L,4/12/1981,10/5/1986,welsc001,welshch01,Christopher Charles Welsh
17736,welshji01,1902.0,10.0,9.0,USA,CO,Denver,1970.0,10.0,30.0,USA,CA,Oakland,Jimmy,Welsh,James Daniel,174.0,73.0,L,R,4/14/1925,9/28/1930,welsj101,welshji01,James Daniel Welsh
17737,weltedi01,1927.0,8.0,3.0,USA,PA,Williamsport,2014.0,5.0,7.0,USA,PA,Williamsport,Dick,Welteroth,Richard John,165.0,71.0,R,R,5/16/1948,6/15/1950,weltd101,weltedi01,Richard John Welteroth
17738,welzeto01,1899.0,4.0,5.0,Germany,,,1971.0,3.0,18.0,USA,WI,Milwaukee,Tony,Welzer,Anton Frank,160.0,71.0,R,R,4/13/1926,9/21/1927,welzt101,welzeto01,Anton Frank Welzer
17739,wendele01,1892.0,3.0,22.0,USA,NY,New York,1953.0,7.0,11.0,USA,NY,Brooklyn,Lew,Wendell,Lewis Charles,178.0,71.0,R,R,6/10/1915,5/22/1926,wendl101,wendele01,Lewis Charles Wendell
17740,wendetu01,1967.0,5.0,19.0,USA,MA,Pittsfield,,,,,,,Turk,Wendell,Steven John,185.0,74.0,B,R,6/17/1993,5/13/2004,wendt001,wendetu01,Steven John Wendell
17741,wengedo01,1969.0,11.0,6.0,USA,IA,Sioux City,,,,,,,Don,Wengert,Donald Paul,205.0,74.0,R,R,4/30/1995,5/26/2001,wengd001,wengedo01,Donald Paul Wengert
17742,wenslbu01,1915.0,12.0,3.0,USA,CA,Sausalito,2001.0,2.0,18.0,USA,CA,San Rafael,Butch,Wensloff,Charles William,185.0,71.0,R,R,5/2/1943,5/4/1948,wensb101,wenslbu01,Charles William Wensloff
17743,wentzja01,1863.0,3.0,4.0,USA,KY,Louisville,1907.0,9.0,14.0,USA,KY,Louisville,Jack,Wentz,John George,175.0,70.0,R,R,1891-04-15,1891-04-15,wentj101,wentzja01,John George Wentz
17744,wentzst01,1917.0,1.0,13.0,USA,PA,Lorane,1991.0,11.0,28.0,USA,PA,St. Lawrence,Stan,Wentzel,Stanley Aaron,200.0,73.0,R,R,9/23/1945,9/30/1945,wents101,wentzst01,Stanley Aaron Wentzel
17745,wenzfr01,1941.0,8.0,26.0,USA,NJ,Bound Brook,,,,,,,Fred,Wenz,Frederick Charles,214.0,75.0,R,R,6/4/1968,9/29/1970,wenzf101,wenzfr01,Frederick Charles Wenz
